,Bank Name,Job Title,URL (URL of the job posting),cluster1_tech_words.csv,cluster2_fintech_words.csv
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/49315/c%2b%2b-java-software-engineer---secdb-architecture/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/45383/core-engineering---research-%26-development-engineering---software-engineer/job?hub=7,20,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/48123/core-engineering---technology-risk---advisory---design-reviewer-team-lead/job?hub=7,10,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/50042/associate---tech12282018kmlcat/job?hub=7,0,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/47688/imd-technology---gsam-technology---qa-automation-java-developer/job?hub=7,20,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/43010/core-engineering---r%26d-eng-development-engineer/job?hub=7,20,0
0,Goldman Sachs,Technology,GSET Technology - GSET Technology Client FIX Onboarding Engineer (LDN),0,0
0,Goldman Sachs,"Associate, Analyst, Vice President/Executive Director",https://uscareers-goldmansachs.icims.com/jobs/47574/core-engineering---data-intelligence---machine-learning-%28ml%29-scientists-and-ml-engineers/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/47800/platform---deployment-and-runtime---entitlements-platform-software-engineer/job?hub=7,20,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/47356/ccbd-tech%2c-data-engineer---associate---bengaluru/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50286/vice-president---tech010719sgfrt/job?hub=7,0,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/50502/associate---tech01141916evm/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/48334/commercial-banking-%e2%80%93-full-stack-developer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/48513/operations-engineering---operations-engineering-mgmt---ops-tech---securities-settlements---analyst-developer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/49985/vice-president--tech12282018akrmd/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/48329/digital-experience---workplace-engineering---platform---workplace-eng---system-engineer---collaboration/job?hub=7,20,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/50038/associate%2c-tech122718adgsam/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/47437/ficc-technology---ficc-ion-engineer---developer/job?hub=7,20,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50278/vice-president--tech010919acplt/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50448/vice-president---tech0115201925ficc/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/45029/platform---middleware-engineering---senior-database-engineer/job?hub=7,20,0
0,Goldman Sachs,Analyst,https://careers-goldmansachs.icims.com/jobs/50032/commercial-banking---cloud-engineer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/49205/commercial-banking-%e2%80%93-devops-engineer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/46713/ficc-technology---front-office-engineering/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/47806/senior-c%2b%2b-java-software-engineer---secdb-architecture/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/49021/prime-services-technology---risk-technology---site-reliability-engineer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/49706/technology-engineering-role---eqt-emea---equities-technology/job?hub=7,30,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/43671/ficc-technology----associate-developer---futures-technology/job?hub=7,20,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/44135/engineering---rmd-technology---senior-application-developer/job?hub=7,10,0
0,Goldman Sachs,Analyst,https://careers-goldmansachs.icims.com/jobs/50024/commercial-banking----software-engineer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50318/vice-president---tech010719sbhcm/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/49537/commercial-banking-technology---ccbd-tech--software-engineer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/50187/associate%2c-tech01042019sbccbd/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50510/vice-president---tech012519plt/job?hub=7,0,0
0,Goldman Sachs,Analyst,https://uscareers-goldmansachs.icims.com/jobs/48097/operations-engineering---operations-engineering-mgmt---ops-eng---l3-application-developer---y450/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/49368/consumer-banking-technology---devops---automation-%26-systems-engineer/job?hub=7,10,0
0,Goldman Sachs,"Associate, Vice President/Executive Director",https://careers-goldmansachs.icims.com/jobs/49171/equities-technology---eqt-apac---equities-technology-derivatives-developer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/47601/lca-technology---compliance-engineering---sdc-technology---sr.-developer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/49523/core-engineering---outreach-and-engagement---deputy-program-manager/job?hub=7,20,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50322/vice-president---tech010719haplt/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/48520/core-engineering---data-intelligence---data-governance---product-engineer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/50006/commercial-banking---cloud-engineer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/49964/equities-technology-%e2%80%93-pipg-technology---software-developer/job?hub=7,30,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/49960/vice-president---tech122618yzgsam/job?hub=7,0,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/48176/core-engineering---digital-experience---workflow---digitization-engineer---java-developer/job?hub=7,20,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50508/vice-president%2c-tech010919zplt/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50441/vice-president%2c-tech010919pwm/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/49535/commercial-banking--swift-engineer/job?hub=7,10,0
0,Goldman Sachs,"Vice President/Executive Director, Associate",https://careers-goldmansachs.icims.com/jobs/42936/equities-technology---equities-technology-quant-program-developer-%28apac%29/job?hub=7,10,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/47358/ccbd-technology---architecture%2c-appian-architect/job?hub=7,10,0
0,Goldman Sachs,Analyst,https://uscareers-goldmansachs.icims.com/jobs/49765/core-engineering---data-intelligence---reference-data---developer/job?hub=7,0,0
0,Goldman Sachs,Analyst,https://careers-goldmansachs.icims.com/jobs/48426/data-engineer---edge-data-engineering---data-intelligence/job?hub=7,20,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/48261/ibd-tech---financing-group-technology---production-engineering---bengaluru/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50282/vice-president---tech010719gsgcbt/job?hub=7,0,0
0,Goldman Sachs,Analyst,https://careers-goldmansachs.icims.com/jobs/47593/consumer-banking-technology---ccbd-tech-integrated-solutions---ccbd-tech%2c-trust-and-tech-risk%2c-surveillance-analytics-engineer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/50397/site-reliability-engineer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/46430/operations-engineering---margin-%26-ledgers---business-application-development-engineer---margin/job?hub=7,10,0
0,Goldman Sachs,Analyst,https://careers-goldmansachs.icims.com/jobs/49533/commercial-banking-technology---ccbd---front-end-engineering/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/49078/digital-experience---workplace-engineering---messaging-%26-core-application/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/11348/engineering%2c-equities-technology%2c-fix-onboarding-environment-support%2c-associate---bengaluru/job?hub=7,0,0
0,Goldman Sachs,Analyst,https://careers-goldmansachs.icims.com/jobs/48609/engineering---eto-and-vendor-management---developer-services---abo-pls/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/47431/ccbd-tech%2c-agile-delivery%2c-scrum-master---vice-president---bengaluru/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/44590/data-product-manager---data-intelligence-office/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/49242/commercial-banking---full-stack-developer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50287/vice-president--tech010719pmoe/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/47807/core-engineering---secdb-architecture---senior-c%2b%2b-java-software-engineer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/50035/associate%2c-tech122718rggsam/job?hub=7,0,0
0,Goldman Sachs,Analyst,https://careers-goldmansachs.icims.com/jobs/48046/ficc-technology-irp-franchise-technology---frontline/job?hub=7,20,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/49792/data-architecture---lake-software-developer---associate/job?hub=7,20,0
0,Goldman Sachs,"Associate, Vice President/Executive Director",https://careers-goldmansachs.icims.com/jobs/48247/equities-technology---equities-technology-quant-program-developer-%28apac%29/job?hub=7,10,0
0,Goldman Sachs,Analyst,https://careers-goldmansachs.icims.com/jobs/47590/consumer-banking-technology---ccbd-tech-integrated-solutions---ccbd-tech%2c-trust-and-tech-risk%2c-surveillance-analytics-engineer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/48797/rmd-technology---developer/job?hub=7,20,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/50151/associate%2c-tech010319gjda/job?hub=7,0,0
0,Goldman Sachs,Administrative/Support,https://careers-goldmansachs.icims.com/jobs/46653/technology-management-%26-strategy---administrative-assistant/job?hub=7,10,0
0,Goldman Sachs,"Vice President/Executive Director, Associate",https://careers-goldmansachs.icims.com/jobs/48377/technology-management-%26-strategy---regional-specialist-%28application-support%29/job?hub=7,10,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/48810/core-engineering---digital-experience---workplace-enginering---devops-engineer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/39372/core-engineering---appbank-operations-appbank-specialist/job?hub=7,0,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/47704/core-engineering---digital-experience---workplace-engineering---symphony-qa-engineer/job?hub=7,20,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/50022/commercial-banking---ccbd-tech--software-engineer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/48102/operations-engineering---operations-engineering-mgmt---gmi-developer/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/41542/engineering-%e2%80%93-prime-services-technology---prime-clearing-operations-technology---analyst-associate---singapore/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/49222/security-software-engineer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/48260/ibd-tech--financing-group-technology---production-engineering---bengaluru/job?hub=7,10,0
0,Goldman Sachs,Analyst,https://uscareers-goldmansachs.icims.com/jobs/50177/consumer-banking-technology---application-development---ios-developer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/49479/core-engineering---digital-experience---ux-web-analytics-specialist/job?hub=7,10,0
0,Goldman Sachs,Associate,https://uscareers-goldmansachs.icims.com/jobs/50446/associate%2c-tech01141914dr/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50164/vice-president-tech010219rslca/job?hub=7,0,0
0,Goldman Sachs,Administrative/Support,https://uscareers-goldmansachs.icims.com/jobs/50548/finance-engineering---controllers-engineering---administrative-assistant/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/48946/ui-developer----imd-research---gsam-technology/job?hub=7,30,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/47802/platform---deployment-and-runtime---cloud-storage-engineer/job?hub=7,10,0
0,Goldman Sachs,"Vice President/Executive Director, Analyst",https://uscareers-goldmansachs.icims.com/jobs/50266/finance-%26-risk-engineering---corporate-treasury-strats/job?hub=7,0,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/50125/vice-president-%2c-tech010219skplt/job?hub=7,0,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/44126/engineering---rmd-technology---java-developer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://uscareers-goldmansachs.icims.com/jobs/47453/commercial-banking---data-analytics---senior-software-engineer/job?hub=7,10,0
0,Goldman Sachs,Vice President/Executive Director,https://careers-goldmansachs.icims.com/jobs/48515/operations-engineering---operations-engineering-mgmt---client-onboarding-tech---regional-lead-%28asia%29/job?hub=7,10,0
0,Goldman Sachs,Associate,https://careers-goldmansachs.icims.com/jobs/49446/gsam-technology---equities%2c-research-%26-qis---imd-search-and-machine-learning-engineer/job?hub=7,20,0
